Deep Soldier’s Crossbow,0
Deep Spear,0
Deep Spider Shield,0
Deep Spiked Mace,0
Deep Spiked Shield,0
Deep Stone Greatshield,0
Deep Stone Parma,0
Deep Sunlight Shield,0
Deep Sunlight Straight Sword,0
Deep Sunset Shield,0
Deep Tailbone Short Sword,0
Deep Target Shield,0
Deep Temple Knight’s Crossbow,0
Deep Thrall Axe,0
Deep Twin Dragon Greatshield,0
Deep Uchigatana,0
Deep Warden Twinblades,0
Deep Wargod Shield,0
Deep Warpick,0
Deep Warrior’s Shield,0
Deep Washing Pole,0
Deep Whip,0
Deep Winged Knight Halberd,0
Deep Winged Knight Twinaxes,0
Deep Winged Spear,0
Deep Wooden Hammer,0
Deep Wooden Shield,0
Deep Zweihander,0
Demon Scar,0
Demon’s Fist,0
Demon’s Greataxe,0
Dragon Crest Shield,0
Dragon King Greataxe,0
Dragon Tooth,0
Dragonrider Bow,0
Dragonslayer Greatarrow,0
Dragonslayer Greataxe,0
Dragonslayer Greatbow,0
Dragonslayer Greatshield,0
Dragonslayer Lightning Arrow,0
Dragonslayer Spear,0
Dragonslayer Swordspear,0
Dragonslayer’s Axe,0
Drakeblood Greatsword,0
Drang Hammers,0
Drang Twinspears,0
Earth Seeker,0
Eastern Iron Shield,0
East-West Shield,0
Eleonora,0
Elkhorn Round Shield,0
Estoc,0
Ethereal Oak Shield,0
Executioner’s Greatsword,0
Exile Greatsword,0
Exploding Bolt,0
Falchion,0
Farron Greatsword,0
Feather Arrow,0
Fire Ancient Dragon Great Shield,0
Fire Arrow,0
Fire Astora Greatsword,0
Fire Astora Sword,0
Fire Avelyn,0
Fire Bandit’s Knife,0
Fire Barbed Sword,0
Fire Bastard Sword,0
Fire Battle Axe,0
Fire Black Blade,0
Fire Black Iron Greatshield,0
Fire Black Knight Glaive,0
Fire Black Knight Greataxe,0
Fire Black Knight Greatsword,0
Fire Black Knight Shield,0
Fire Black Knight Sword,0
Fire Blacksmith Hammer,0
Fire Blood-stained Short Sword,0
Fire Blue Shield,0
Fire Bonewheel Shield,0
Fire Bow of Pharis,0
Fire Brigand Axe,0
Fire Brigand Twindaggers,0
Fire Broadsword,0
Fire Buckler,0
Fire Butcher Knife,0
Fire Caduceus Shield,0
Fire Caestus,0
Fire Carthus Greatsword,0
Fire Carthus Shield,0
Fire Carthus Shotel,0
Fire Carthus Sword,0
Fire Cathedral Greatshield,0
Fire Cathedral Greatsword,0
Fire Claw,0
Fire Claymore,0
Fire Cleric’s Parma,0
Fire Club,0
Fire Composite Bow,0
Fire Corvian Greatknife,0
Fire Corvian Scythe,0
Fire Crescent Axe,0
Fire Crest Shield,0
Fire Crimson Parma,0
Fire Crystal Rapier,0
Fire Curse Ward Greatshield,0
Fire Dagger,0
Fire Dark Sword,0
Fire Dragon Crest Shield,0
Fire Dragonrider Bow,0
Fire Dragonslayer’s Axe,0
Fire Drakeblood Greatsword,0
Fire Drang Hammers,0
Fire Drang Twinspears,0
Fire Dripping Candle Stick,0
Fire Eagle Kite Shield,0
Fire Eastern Shield,0
Fire East-West Shield,0
Fire Elkhorn Shield,0
Fire Estoc,0
Fire Executioner’s Straight Sword,0
Fire Exile Greatsword,0
Fire Falchion,0
Fire Falcon Shield,0
Fire Flamberge,0
Fire Four-Pronged Plow,0
Fire Four-pronged Plow,0
Fire Ghru Rotshield,0
Fire Glaive,0
Fire Golden Wing Crest Shield,0
Fire Gotthard Twinswords,0
Fire Grass Crest Shield,0
Fire Great Club,0
Fire Great Mace,0
Fire Great Machete,0
Fire Great Scythe,0
Fire Greataxe,0
Fire Greatlance,0
Fire Greatshield of Glory,0
Fire Greatsword,0
Fire Halberd,0
Fire Hand Axe,0
Fire Harpe,0
Fire Heavy Crossbow,0
Fire Hollowslayer Greatsword,0
Fire Iron Shield,0
Fire Kite Shield,0
Fire Knight Shield,0
Fire Knight’s Crossbow,0
Fire Large Club,0
Fire Large Leather Shield,0
Fire Leather Shield,0
Fire Llewellyn Shield,0
Fire Longbow,0
Fire Longsword,0
Fire Lothric Greatshield,0
Fire Lothric Greatsword,0
Fire Lothric Long Spear,0
Fire Lothric Shield,0
Fire Lothric Sword,0
Fire Lucerne,0
Fire Mace,0
Fire Mail Breaker,0
Fire Manikin Claws,0
Fire Missionary’s Axe,0
Fire Morning Star,0
Fire Murakumo,0
Fire Notched Whip,0
Fire Onikiri and Ubadachi,0
Fire Parrying Dagger,0
Fire Partizan,0
Fire Pickaxe,0
Fire Pierce Shield,0
Fire Pike,0
Fire Plank Shield,0
Fire Pontiff Knight Shield,0
Fire Porcine Shield,0
Fire Rapier,0
Fire Red and White Shield,0
Fire Red Halberd,0
Fire Reinforced Club,0
Fire Rotten Ghru Dagger,0
Fire Rotten Ghru Spear,0
Fire Rotten Ghru Sword,0
Fire Round Shield,0
Fire Sacred Wood Crest Shield,0
Fire Saint Bident,0
Fire Scimitar,0
Fire Sellsword Twinblades,0
Fire Serpent Hatchet,0
Fire Short Bow,0
Fire Shortsword,0
Fire Shotel,0
Fire Silver Knight Shield,0
Fire Small Leather Shield,0
Fire Sniper Crossbow,0
Fire Soldering Iron,0
Fire Soldier’s Crossbow,0
Fire Spear,0
Fire Spider Shield,0
Fire Spiked Mace,0
Fire Spiked Shield,0
Fire Stone Greatshield,0
Fire Stone Parma,0
Fire Sunlight Shield,0
Fire Sunlight Straight Sword,0
Fire Sunset Shield,0
Fire Tailbone Short Sword,0
Fire Target Shield,0
Fire Temple Knight’s Crossbow,0
Fire Thrall Axe,0
Fire Twin Dragon Greatshield,0
Fire Uchigatana,0
Fire Warden Twinblades,0
Fire Wargod Shield,0
Fire Warpick,0
Fire Warrior’s Shield,0
Fire Washing Pole,0
Fire Winged Knight Halberd,0
Fire Winged Knight Twinaxes,0
Fire Winged Spear,0
Fire Wooden Hammer,0
Fire Wooden Shield,0
Fire Zweihander,0
Firelink Greatsword,0
Fists,0
Flamberge,0
Flickering Pyromancy Flame,0
Follower Javelin,0
Follower Sabre,0
Follower Torch,0
Followers Shield,0
Four Knights Hammer,0
Four-Pronged Plow,0
Frayed Blade,0
Friede’s Great Scythe,0
Fume Ultra Greatsword,0
Gael Greatsword,0
Gargoyle Flame Hammer,0
Gargoyle Flame Spear,0
Ghru Rotshield,0
Glaive,0
Golden Dual Swords,0
Golden Falcon Shield,0
Golden Ritual Spear,0
Golden Wing Crest Shield,0
Gotthard Twinswords,0
Grass Crest Shield,0
Great Club,0
Great Corvian Scythe,0
Great Mace,0
Great Machete,0
Great Scythe,0
Great Wooden Hammer,0
Greataxe,0
Greatlance,0
Greatshield of Glory,0
Greatsword,0
Greatsword of Artorias,0
Greatsword of Artorias+1,0
Greatsword of Artorias+2,0
Greatsword of Artorias+3,0
Greatsword of Artorias+4,0
Greatsword of Artorias+5,0
Greatsword of Judgment,0
Gundyr’s Halberd,0
Halberd,0
Hammer of the Great Tree,0
Hand Axe,0
Handmaid’s Dagger,0
Harpe,0
Havel’s Greatshield,0
Hawkwood’s Blessed Shield,0
Hawkwood’s Blood Shield,0
Hawkwood’s Chaos Shield,0
Hawkwood’s Crystal Shield,0
Hawkwood’s Dark Shield,0
Hawkwood’s Deep Shield,0
Hawkwood’s Fire Shield,0
Hawkwood’s Heavy Shield,0
Hawkwood’s Hollow Shield,0
Hawkwood’s Lightning Shield,0
Hawkwood’s Poison Shield,0
Hawkwood’s Raw Shield,0
Hawkwood’s Refined Shield,0
Hawkwood’s Sharp Shield,0
Hawkwood’s Shield,0
Hawkwood’s Simple Shield,0
Heavy Ancient Dragon Great Shield,0
Heavy Astora Greatsword,0
Heavy Astora Sword,0
Heavy Avelyn,0
Heavy Bandit’s Knife,0
Heavy Barbed Sword,0
Heavy Bastard Sword,0
Heavy Battle Axe,0
Heavy Black Blade,0
Heavy Black Iron Greatshield,0
Heavy Black Knight Glaive,0
Heavy Black Knight Greataxe,0
Heavy Black Knight Greatsword,0
Heavy Black Knight Shield,0
Heavy Black Knight Sword,0
Heavy Blacksmith Hammer,0
Heavy Blood-stained Short Sword,0
Heavy Blue Shield,0
Heavy Bolt,0
Heavy Bonewheel Shield,0
Heavy Bow of Pharis,0
Heavy Brigand Axe,0
Heavy Brigand Twindaggers,0
Heavy Broadsword,0
Heavy Buckler,0
Heavy Butcher Knife,0
Heavy Caduceus Shield,0
Heavy Caestus,0
Heavy Carthus Greatsword,0
Heavy Carthus Shield,0
Heavy Carthus Shotel,0
Heavy Carthus Sword,0
Heavy Cathedral Greatshield,0
Heavy Cathedral Greatsword,0
Heavy Claw,0
Heavy Claymore,0
Heavy Cleric’s Parma,0
Heavy Club,0
Heavy Composite Bow,0
Heavy Corvian Greatknife,0
Heavy Corvian Scythe,0
Heavy Crescent Axe,0
Heavy Crest Shield,0
Heavy Crimson Parma,0
Heavy Crossbow,0
Heavy Crystal Rapier,0
Heavy Curse Ward Greatshield,0
Heavy Dagger,0
Heavy Dark Sword,0
Heavy Dragon Crest Shield,0
Heavy Dragonrider Bow,0
Heavy Dragonslayer’s Axe,0
Heavy Drakeblood Greatsword,0
Heavy Drang Hammers,0
Heavy Drang Twinspears,0
Heavy Dripping Candle Stick,0
Heavy Eagle Kite Shield,0
Heavy Eastern Shield,0
Heavy East-West Shield,0
Heavy Elkhorn Shield,0
Heavy Estoc,0
Heavy Executioner’s Straight Sword,0
Heavy Exile Greatsword,0
Heavy Falchion,0
Heavy Falcon Shield,0
Heavy Flamberge,0
Heavy Four-Pronged Plow,0
Heavy Four-pronged Plow,0
Heavy Ghru Rotshield,0
Heavy Glaive,0
Heavy Golden Wing Crest Shield,0
Heavy Gotthard Twinswords,0
Heavy Grass Crest Shield,0
Heavy Great Club,0
Heavy Great Mace,0
Heavy Great Machete,0
Heavy Great Scythe,0
Heavy Greataxe,0
Heavy Greatlance,0
Heavy Greatshield of Glory,0
Heavy Greatsword,0
Heavy Halberd,0
Heavy Hand Axe,0
Heavy Harpe,0
Heavy Heavy Crossbow,0
Heavy Hollowslayer Greatsword,0
Heavy Iron Shield,0
Heavy Kite Shield,0
Heavy Knight Shield,0
Heavy Knight’s Crossbow,0
Heavy Large Club,0
Heavy Large Leather Shield,0
Heavy Leather Shield,0
Heavy Llewellyn Shield,0
Heavy Longbow,0
Heavy Longsword,0
Heavy Lothric Greatshield,0
Heavy Lothric Greatsword,0
Heavy Lothric Long Spear,0
Heavy Lothric Shield,0
Heavy Lothric Sword,0
Heavy Lucerne,0
Heavy Mace,0
Heavy Mail Breaker,0
Heavy Manikin Claws,0
Heavy Missionary’s Axe,0
Heavy Morning Star,0
Heavy Murakumo,0
Heavy Notched Whip,0
Heavy Onikiri and Ubadachi,0
Heavy Parrying Dagger,0
Heavy Partizan,0
Heavy Pickaxe,0
Heavy Pierce Shield,0
Heavy Pike,0
Heavy Plank Shield,0
Heavy Pontiff Knight Shield,0
Heavy Porcine Shield,0
Heavy Rapier,0
Heavy Red and White Shield,0
Heavy Red Halberd,0
Heavy Reinforced Club,0
Heavy Rotten Ghru Dagger,0
Heavy Rotten Ghru Spear,0
Heavy Rotten Ghru Sword,0
Heavy Round Shield,0
Heavy Sacred Wood Crest Shield,0
Heavy Saint Bident,0
Heavy Scimitar,0
Heavy Sellsword Twinblades,0
Heavy Serpent Hatchet,0
Heavy Short Bow,0
Heavy Shortsword,0
Heavy Shotel,0
Heavy Silver Knight Shield,0
Heavy Small Leather Shield,0
Heavy Sniper Crossbow,0
Heavy Soldering Iron,0
Heavy Soldier’s Crossbow,0
Heavy Spear,0
Heavy Spider Shield,0
Heavy Spiked Mace,0
Heavy Spiked Shield,0
Heavy Stone Greatshield,0
Heavy Stone Parma,0
Heavy Sunlight Shield,0
Heavy Sunlight Straight Sword,0
Heavy Sunset Shield,0
Heavy Tailbone Short Sword,0
Heavy Target Shield,0
Heavy Temple Knight’s Crossbow,0
Heavy Thrall Axe,0
Heavy Twin Dragon Greatshield,0
Heavy Uchigatana,0
Heavy Warden Twinblades,0
Heavy Wargod Shield,0
Heavy Warpick,0
Heavy Warrior’s Shield,0
Heavy Washing Pole,0
Heavy Whip,0
Heavy Winged Knight Halberd,0
Heavy Winged Knight Twinaxes,0
Heavy Winged Spear,0
Heavy Wooden Hammer,0
Heavy Wooden Shield,0
Heavy Zweihander,0
Herald Curved Greatsword,0
Heretic’s Staff,0
Heysel Pick,0
Hollow Ancient Dragon Great Shield,0
Hollow Astora Greatsword,0
Hollow Astora Sword,0
Hollow Avelyn,0
Hollow Bandit’s Knife,0
Hollow Barbed Sword,0
Hollow Bastard Sword,0
Hollow Battle Axe,0
Hollow Black Blade,0
Hollow Black Iron Greatshield,0
Hollow Black Knight Glaive,0
Hollow Black Knight Greataxe,0
Hollow Black Knight Greatsword,0
Hollow Black Knight Shield,0
Hollow Black Knight Sword,0
Hollow Blacksmith Hammer,0
Hollow Blood-stained Short Sword,0
Hollow Blue Shield,0
Hollow Bonewheel Shield,0
Hollow Bow of Pharis,0
Hollow Brigand Axe,0
Hollow Brigand Twindaggers,0
Hollow Broadsword,0
Hollow Buckler,0
Hollow Butcher Knife,0
Hollow Caduceus Shield,0
Hollow Caestus,0
Hollow Carthus Greatsword,0
Hollow Carthus Shield,0
Hollow Carthus Shotel,0
Hollow Carthus Sword,0
Hollow Cathedral Greatshield,0
Hollow Cathedral Greatsword,0
Hollow Claw,0
Hollow Claymore,0
Hollow Cleric’s Parma,0
Hollow Club,0
Hollow Composite Bow,0
Hollow Corvian Greatknife,0
Hollow Corvian Scythe,0
Hollow Crescent Axe,0
Hollow Crest Shield,0
Hollow Crimson Parma,0
Hollow Crystal Rapier,0
Hollow Curse Ward Greatshield,0
Hollow Dagger,0
Hollow Dark Sword,0
Hollow Dragon Crest Shield,0
Hollow Dragonrider Bow,0
Hollow Dragonslayer’s Axe,0
Hollow Drakeblood Greatsword,0
Hollow Drang Hammers,0
Hollow Drang Twinspears,0
Hollow Dripping Candle Stick,0
Hollow Eagle Kite Shield,0
Hollow Eastern Shield,0
Hollow East-West Shield,0
Hollow Elkhorn Shield,0
Hollow Estoc,0
Hollow Executioner’s Straight Sword,0
Hollow Exile Greatsword,0
Hollow Falchion,0
Hollow Falcon Shield,0
Hollow Flamberge,0
Hollow Four-Pronged Plow,0
Hollow Four-pronged Plow,0
Hollow Ghru Rotshield,0
Hollow Glaive,0
Hollow Golden Wing Crest Shield,0
Hollow Gotthard Twinswords,0
Hollow Grass Crest Shield,0
Hollow Great Club,0
Hollow Great Mace,0
Hollow Great Machete,0
Hollow Great Scythe,0
Hollow Greataxe,0
Hollow Greatlance,0
Hollow Greatshield of Glory,0
Hollow Greatsword,0
Hollow Halberd,0
Hollow Hand Axe,0
Hollow Harpe,0
Hollow Heavy Crossbow,0
Hollow Hollowslayer Greatsword,0
Hollow Iron Shield,0
Hollow Kite Shield,0
Hollow Knight Shield,0
Hollow Knight’s Crossbow,0
Hollow Large Club,0
Hollow Large Leather Shield,0
Hollow Leather Shield,0
Hollow Llewellyn Shield,0
Hollow Longbow,0
Hollow Longsword,0
Hollow Lothric Greatshield,0
Hollow Lothric Greatsword,0
Hollow Lothric Long Spear,0
Hollow Lothric Shield,0
Hollow Lothric Sword,0
Hollow Lucerne,0
Hollow Mace,0
Hollow Mail Breaker,0
Hollow Manikin Claws,0
Hollow Missionary’s Axe,0
Hollow Morning Star,0
Hollow Murakumo,0
Hollow Notched Whip,0
Hollow Onikiri and Ubadachi,0
Hollow Parrying Dagger,0
Hollow Partizan,0
Hollow Pickaxe,0
Hollow Pierce Shield,0
Hollow Pike,0
Hollow Plank Shield,0
Hollow Pontiff Knight Shield,0
Hollow Porcine Shield,0
Hollow Rapier,0
Hollow Red and White Shield,0
Hollow Red Halberd,0
Hollow Reinforced Club,0
Hollow Rotten Ghru Dagger,0
Hollow Rotten Ghru Spear,0
Hollow Rotten Ghru Sword,0
Hollow Round Shield,0
Hollow Sacred Wood Crest Shield,0
Hollow Saint Bident,0
Hollow Scimitar,0
Hollow Sellsword Twinblades,0
Hollow Serpent Hatchet,0
Hollow Short Bow,0
Hollow Shortsword,0
Hollow Shotel,0
Hollow Silver Knight Shield,0
Hollow Small Leather Shield,0
Hollow Sniper Crossbow,0
Hollow Soldering Iron,0
Hollow Soldier’s Crossbow,0
Hollow Spear,0
Hollow Spider Shield,0
Hollow Spiked Mace,0
Hollow Spiked Shield,0
Hollow Stone Greatshield,0
Hollow Stone Parma,0
Hollow Sunlight Shield,0
Hollow Sunlight Straight Sword,0
Hollow Sunset Shield,0
Hollow Tailbone Short Sword,0
Hollow Target Shield,0
Hollow Temple Knight’s Crossbow,0
Hollow Thrall Axe,0
Hollow Twin Dragon Greatshield,0
Hollow Uchigatana,0
Hollow Warden Twinblades,0
Hollow Wargod Shield,0
Hollow Warpick,0
Hollow Warrior’s Shield,0
Hollow Washing Pole,0
Hollow Whip,0
Hollow Winged Knight Halberd,0
Hollow Winged Knight Twinaxes,0
Hollow Winged Spear,0
Hollow Wooden Hammer,0
Hollow Wooden Shield,0
Hollow Zweihander,0
Hollowslayer Greatsword,0
Immolation Tinder,0
Irithyll Rapier,0
Irithyll Straight Sword,0
Iron Round Shield,0
Izalith Staff,0
Kite Shield,0
Knight Shield,0
Knight’s Crossbow,0
Large Arrow,0
Large Club,0
Large Leather Shield,0
Leather Shield,0
Ledo’s Great Hammer,0
Light Crossbow,0
Lightning Ancient Dragon Great Shield,0
Lightning Astora Greatsword,0
Lightning Astora Sword,0
Lightning Avelyn,0
Lightning Bandit’s Knife,0
Lightning Barbed Sword,0
Lightning Bastard Sword,0
Lightning Battle Axe,0
Lightning Black Blade,0
Lightning Black Iron Greatshield,0
Lightning Black Knight Glaive,0
Lightning Black Knight Greataxe,0
Lightning Black Knight Greatsword,0
Lightning Black Knight Shield,0
Lightning Black Knight Sword,0
Lightning Blacksmith Hammer,0
Lightning Blood-stained Short Sword,0
Lightning Blue Shield,0
Lightning Bolt,0
Lightning Bonewheel Shield,0
Lightning Bow of Pharis,0
Lightning Brigand Axe,0
Lightning Brigand Twindaggers,0
Lightning Broadsword,0
Lightning Buckler,0
Lightning Butcher Knife,0
Lightning Caduceus Shield,0
Lightning Caestus,0
Lightning Carthus Greatsword,0
Lightning Carthus Shield,0
Lightning Carthus Shotel,0
Lightning Carthus Sword,0
Lightning Cathedral Greatshield,0
Lightning Cathedral Greatsword,0
Lightning Claw,0
Lightning Claymore,0
Lightning Cleric’s Parma,0
Lightning Club,0
Lightning Composite Bow,0
Lightning Corvian Greatknife,0
Lightning Corvian Scythe,0
Lightning Crescent Axe,0
Lightning Crest Shield,0
Lightning Crimson Parma,0
Lightning Crystal Rapier,0
Lightning Curse Ward Greatshield,0
Lightning Dagger,0
Lightning Dark Sword,0
Lightning Dragon Crest Shield,0
Lightning Dragonrider Bow,0
Lightning Dragonslayer’s Axe,0
Lightning Drakeblood Greatsword,0
Lightning Drang Hammers,0
Lightning Drang Twinspears,0
Lightning Dripping Candle Stick,0
Lightning Eagle Kite Shield,0
Lightning Eastern Shield,0
Lightning East-West Shield,0
Lightning Elkhorn Shield,0
Lightning Estoc,0
Lightning Executioner’s Straight Sword,0
Lightning Exile Greatsword,0
Lightning Falchion,0
Lightning Falcon Shield,0
Lightning Flamberge,0
Lightning Four-Pronged Plow,0
Lightning Four-pronged Plow,0
Lightning Ghru Rotshield,0
Lightning Glaive,0
Lightning Golden Wing Crest Shield,0
Lightning Gotthard Twinswords,0
Lightning Grass Crest Shield,0
Lightning Great Club,0
Lightning Great Mace,0
Lightning Great Machete,0
Lightning Great Scythe,0
Lightning Greataxe,0
Lightning Greatlance,0
Lightning Greatshield of Glory,0
Lightning Greatsword,0
Lightning Halberd,0
Lightning Hand Axe,0
Lightning Harpe,0
Lightning Heavy Crossbow,0
Lightning Hollowslayer Greatsword,0
Lightning Iron Shield,0
Lightning Kite Shield,0
Lightning Knight Shield,0
Lightning Knight’s Crossbow,0
Lightning Large Club,0
Lightning Large Leather Shield,0
Lightning Leather Shield,0
Lightning Llewellyn Shield,0
Lightning Longbow,0
Lightning Longsword,0
Lightning Lothric Greatshield,0
Lightning Lothric Greatsword,0
Lightning Lothric Long Spear,0
Lightning Lothric Shield,0
Lightning Lothric Sword,0
Lightning Lucerne,0
Lightning Mace,0
Lightning Mail Breaker,0
Lightning Manikin Claws,0
Lightning Missionary’s Axe,0
Lightning Morning Star,0
Lightning Murakumo,0
Lightning Notched Whip,0
Lightning Onikiri and Ubadachi,0
Lightning Parrying Dagger,0
Lightning Partizan,0
Lightning Pickaxe,0
Lightning Pierce Shield,0
Lightning Pike,0
Lightning Plank Shield,0
Lightning Pontiff Knight Shield,0
Lightning Porcine Shield,0
Lightning Rapier,0
Lightning Red and White Shield,0
Lightning Red Halberd,0
Lightning Reinforced Club,0
Lightning Rotten Ghru Dagger,0
Lightning Rotten Ghru Spear,0
Lightning Rotten Ghru Sword,0
Lightning Round Shield,0
Lightning Sacred Wood Crest Shield,0
Lightning Saint Bident,0
Lightning Scimitar,0
Lightning Sellsword Twinblades,0
Lightning Serpent Hatchet,0
Lightning Short Bow,0
Lightning Shortsword,0
Lightning Shotel,0
Lightning Silver Knight Shield,0
Lightning Small Leather Shield,0
Lightning Sniper Crossbow,0
Lightning Soldering Iron,0
Lightning Soldier’s Crossbow,0
Lightning Spear,0
Lightning Spider Shield,0
Lightning Spiked Mace,0
Lightning Spiked Shield,0
Lightning Stone Greatshield,0
Lightning Stone Parma,0
Lightning Sunlight Shield,0
Lightning Sunlight Straight Sword,0
Lightning Sunset Shield,0
Lightning Tailbone Short Sword,0
Lightning Target Shield,0
Lightning Temple Knight’s Crossbow,0
Lightning Thrall Axe,0
Lightning Twin Dragon Greatshield,0
Lightning Uchigatana,0
Lightning Warden Twinblades,0
Lightning Wargod Shield,0
Lightning Warpick,0
Lightning Warrior’s Shield,0
Lightning Washing Pole,0
Lightning Whip,0
Lightning Winged Knight Halberd,0
Lightning Winged Knight Twinaxes,0
Lightning Winged Spear,0
Lightning Wooden Hammer,0
Lightning Wooden Shield,0
Lightning Zweihander,0
Llewellyn Shield,0
Long Sword,0
Longbow,0
Lorian’s Greatsword,0
Lothric Knight Greatshield,0
Lothric Knight Greatsword,0
Lothric Knight Long Spear,0
Lothric Knight Shield,0
Lothric Knight Sword,0
Lothric War Banner,0
Lothric’s Holy Sword,0
Lothric’s Scythe,0
Lucerne,0
Mace,0
Mail Breaker,0
Man Serpent Hatchet,0
Man-grub’s Staff,0
Manikin Claws,0
Mendicant’s Staff,0
Millwood Battle Axe,0
Millwood Greatarrow,0
Millwood Greatbow,0
Missionary’s Axe,0
Moaning Shield,0
Moonlight Arrow,0
Moonlight Greatsword,0
Morion Blade,0
Morne’s Blessed Hammer,0
Morne’s Blood Hammer,0
Morne’s Chaos Hammer,0
Morne’s Crystal Hammer,0
Morne’s Dark Hammer,0
Morne’s Deep Hammer,0
Morne’s Fire Hammer,0
Morne’s Great Hammer,0
Morne’s Heavy Hammer,0
Morne’s Hollow Hammer,0
Morne’s Lightning Hammer,0
Morne’s Poison Hammer,0
Morne’s Raw Hammer,0
Morne’s Refined Hammer,0
Morne’s Sharp Hammer,0
Morne’s Simple Hammer,0
Morning Star,0
Murakumo,0
Murky Hand Scythe,0
Murky Longstaff,0
Notched Whip,0
Old King’s Great Hammer,0
Old Wolf Curved Sword,0
Onikiri and Ubadachi,0
Onislayer Greatarrow,0
Onislayer Greatbow,0
Onyx Blade,0
Painting Guardian’s Blessed Sword,0
Painting Guardian’s Blood Sword,0
Painting Guardian’s Chaos Sword,0
Painting Guardian’s Crystal Sword,0
Painting Guardian’s Curved Sword,0
Painting Guardian’s Dark Sword,0
Painting Guardian’s Deep Sword,0
Painting Guardian’s Fire Sword,0
Painting Guardian’s Heavy Sword,0
Painting Guardian’s Hollow Sword,0
Painting Guardian’s Lightning Sword,0
Painting Guardian’s Poison Sword,0
Painting Guardian’s Raw Sword,0
Painting Guardian’s Refined Sword,0
Painting Guardian’s Sharp Sword,0
Painting Guardian’s Simple Sword,0
Parrying Dagger,0
Partizan,0
Pickaxe,0
Pierce Shield,0
Pike,0
Pitch-Dark Pyromancy Flame,0
Plank Shield,0
Poison Ancient Dragon Great Shield,0
Poison Arrow,0
Poison Astora Greatsword,0
Poison Astora Sword,0
Poison Avelyn,0
Poison Bandit’s Knife,0
Poison Barbed Sword,0
Poison Bastard Sword,0
Poison Battle Axe,0
Poison Black Blade,0
Poison Black Iron Greatshield,0
Poison Black Knight Glaive,0
Poison Black Knight Greataxe,0
Poison Black Knight Greatsword,0
Poison Black Knight Shield,0
Poison Black Knight Sword,0
Poison Blacksmith Hammer,0
Poison Blood-stained Short Sword,0
Poison Blue Shield,0
Poison Bonewheel Shield,0
Poison Bow of Pharis,0
Poison Brigand Axe,0
Poison Brigand Twindaggers,0
Poison Broadsword,0
Poison Buckler,0
Poison Butcher Knife,0
Poison Caduceus Shield,0
Poison Caestus,0
Poison Carthus Greatsword,0
Poison Carthus Shield,0
Poison Carthus Shotel,0
Poison Carthus Sword,0
Poison Cathedral Greatshield,0
Poison Cathedral Greatsword,0
Poison Claw,0
Poison Claymore,0
Poison Cleric’s Parma,0
Poison Club,0
Poison Composite Bow,0
Poison Corvian Greatknife,0
Poison Corvian Scythe,0
Poison Crescent Axe,0
Poison Crest Shield,0
Poison Crimson Parma,0
Poison Crystal Rapier,0
Poison Curse Ward Greatshield,0
Poison Dagger,0
Poison Dark Sword,0
Poison Dragon Crest Shield,0
Poison Dragonrider Bow,0
Poison Dragonslayer’s Axe,0
Poison Drakeblood Greatsword,0
Poison Drang Hammers,0
Poison Drang Twinspears,0
Poison Dripping Candle Stick,0
Poison Eagle Kite Shield,0
Poison Eastern Shield,0
Poison East-West Shield,0
Poison Elkhorn Shield,0
Poison Estoc,0
Poison Executioner’s Straight Sword,0
Poison Exile Greatsword,0
Poison Falchion,0
Poison Falcon Shield,0
Poison Flamberge,0
Poison Four-Pronged Plow,0
Poison Four-pronged Plow,0
Poison Ghru Rotshield,0
Poison Glaive,0
Poison Golden Wing Crest Shield,0
Poison Gotthard Twinswords,0
Poison Grass Crest Shield,0
Poison Great Club,0
Poison Great Mace,0
Poison Great Machete,0
Poison Great Scythe,0
Poison Greataxe,0
Poison Greatlance,0
Poison Greatshield of Glory,0
Poison Greatsword,0
Poison Halberd,0
Poison Hand Axe,0
Poison Harpe,0
Poison Heavy Crossbow,0
Poison Hollowslayer Greatsword,0
Poison Iron Shield,0
Poison Kite Shield,0
Poison Knight Shield,0
Poison Knight’s Crossbow,0
Poison Large Club,0
Poison Large Leather Shield,0
Poison Leather Shield,0
Poison Llewellyn Shield,0
Poison Longbow,0
Poison Longsword,0
Poison Lothric Greatshield,0
Poison Lothric Greatsword,0
Poison Lothric Long Spear,0
Poison Lothric Shield,0
Poison Lothric Sword,0
Poison Lucerne,0
Poison Mace,0
Poison Mail Breaker,0
Poison Manikin Claws,0
Poison Missionary’s Axe,0
Poison Morning Star,0
Poison Murakumo,0
Poison Notched Whip,0
Poison Onikiri and Ubadachi,0
Poison Parrying Dagger,0
Poison Partizan,0
Poison Pickaxe,0
Poison Pierce Shield,0
Poison Pike,0
Poison Plank Shield,0
Poison Pontiff Knight Shield,0
Poison Porcine Shield,0
Poison Rapier,0
Poison Red and White Shield,0
Poison Red Halberd,0
Poison Reinforced Club,0
Poison Rotten Ghru Dagger,0
Poison Rotten Ghru Spear,0
Poison Rotten Ghru Sword,0
Poison Round Shield,0
Poison Sacred Wood Crest Shield,0
Poison Saint Bident,0
Poison Scimitar,0
Poison Sellsword Twinblades,0
Poison Serpent Hatchet,0
Poison Short Bow,0
Poison Shortsword,0
Poison Shotel,0
Poison Silver Knight Shield,0
Poison Small Leather Shield,0
Poison Sniper Crossbow,0
Poison Soldering Iron,0
